"first_name","gender"
"William","male"
"Alta","female"
"Ray","male"
"Ted","male"
"Socialist","NA"
"James","male"
"autobiography,“My","NA"
"Jack","male"
"Frank","male"
"Our","NA"
"Edward","male"
"Leo","male"
"John","male"
"Veneta","NA"
"Laura","female"
"Charles","male"
"Richard","male"
"John","male"
"Philo","NA"
"Harry","male"
"Sumner","male"
"James","male"
"J.","NA"
"Clayne","NA"
"Thomas","male"
"E.","NA"
"Moses","male"
"Samuel","male"
"Orson","male"
"Amos","male"
"G.","NA"
"prophet","male"
"William","male"
"Hannah","female"
"Timothy","male"
"Jeffrey","male"
"David","male"
"Leon","male"
"Michael","male"
"Al","male"
"Anthony","male"
"Mike","male"
"Una","female"
"Walter","male"
"Quoting","NA"
"Said","male"
"Lara","female"
"Benjamin","male"
"Activist","NA"
"Geraldine","female"
"Gordon","male"
"E.K.","NA"
"Alan","male"
"William","male"
"The","NA"
"a.","NA"
"Arthur","male"
"Johnson","male"
"Dethroning","NA"
"George","male"
"W.","NA"
"Jack","male"
"Denver","male"
"L.S.","NA"
"Randy","male"
"the","NA"
"Job","male"
"Joseph","male"
"R.","NA"
"Sam","male"
"Frank","male"
"Jeremy","male"
"William","male"
"Benjamin","male"
"Jail","NA"
"Frank","male"
"Charles","male"
"Frank","male"
"Dan","male"
"C.","NA"
"Thomas","male"
"George","male"
"Lucille","female"
"Willie","male"
"Joe","male"
"Roy","male"
"Willard","male"
"Charles","male"
"Joseph","male"
"Earl","male"
"Charles","male"
"Richard","male"
"John","male"
"Juab","NA"
"Jerry","male"
"B.","NA"
"Capt","NA"
"John","male"
"c.","NA"
"Affec","NA"
"Kanab","NA"
"Surround","NA"
"a","NA"
"Fred","male"
"Stands","NA"
"Snowy","NA"
"Logan","male"
"John","male"
"PATRICIA","female"
"Hans","male"
"Daniel","male"
"George","male"
"Jesse","male"
"Apostle","NA"
"Walter","male"
"Caroline","female"
"Ann","female"
"Louis","male"
"Peter","male"
"S.","NA"
"Charles","male"
"Joseph","male"
"i","NA"
"Walter","male"
"Jack","male"
"George,","NA"
"Muddy","NA"
"Edward","male"
"Henrietta","female"
"William","male"
"George","male"
"Rose","female"
"Frederick","male"
"Robert","male"
"Thomas","male"
"mayo","NA"
"C.","NA"
"Godfrey","male"
"John","male"
"Seymour","NA"
"Alexander","male"
"Alan]","NA"
"Daniel","male"
"Anna","female"
"W.A.","NA"
"Charles","male"
"Albert","male"
"John","male"
"Fernie","male"
"rt","NA"
"Chiefs","NA"
"W.","NA"
"William","male"
"George","male"
"William","male"
"E.","NA"
"George","male"
"Jed","male"
"Alfred","male"
"Joseph","male"
"Joseph","male"
"Thomas","male"
"Thomas","male"
"Alfred","male"
"Robert","male"
"Samuel","male"
"E.","NA"
"Primrose","NA"
"Monroe","male"
"Dan","male"
"John","male"
"Apostles","NA"
"James","male"
"Chipman","NA"
"Lehi","male"
"Nevada","female"
"Payson","male"
"E.W.","NA"
"Theodore","male"
"Fork","NA"
"John","male"
"Edward","male"
"Elsewhere","NA"
"James","male"
"Robert","male"
"Kent","male"
"George","male"
"Jack","male"
"Simon ","NA"
"Joseph","male"
"George","male"
"Spencer","male"
"Gerald","male"
"Mark","male"
"Thomas","male"
"Deseret","NA"
"•","NA"
"Reva","female"
"FLOYD","male"
"Hendrik","male"
"John","male"
"J.","NA"
"D.","NA"
"B.","NA"
"H.","NA"
"John","male"
"Gertrude","female"
"John","male"
"v.","NA"
"Douglas","male"
"Anne","female"
"Siebregtje","NA"
"Martin","male"
"Christina","female"
"Stoffel","NA"
"Adrianna","female"
"Lydia","female"
"Mormonism","NA"
"Henry","male"
"Elizabeth","female"
"Jan","male"
"Geertje","NA"
"The","NA"
"Gerardus","NA"
"Bein","NA"
"Zwier","NA"
"Andrew","male"
"Froukje","NA"
"Near","NA"
"Nicolas","male"
"Henry","male"
"Annie","female"
"Charles","male"
"Bernard","male"
"Valley","NA"
"Franc","NA"
"Revised","NA"
"Harriet","female"
"Hannah","female"
"Young","male"
"Minne","NA"
"Minnie","female"
"Nelson","male"
"Uncle","NA"
"a","NA"
"A.V.","NA"
"Edwin","male"
"James","male"
"Henry","male"
"Joseph","male"
"John","male"
"Boris","male"
"Arkady","NA"
"Leon","male"
"Isaac","male"
"E.","NA"
"T.","NA"
"John","male"
"Phoebe","female"
"R.P.","NA"
"Alexander","male"
"Scabbard","NA"
"James","male"
"Malcolm","male"
"S.R.","NA"
"George","male"
"Frank","male"
"Billy","male"
"JEFFERY","male"
"Eleanor","female"
"Jennie","female"
"Marjorie","female"
"Carla","female"
"Tin","male"
"3","NA"
"Bob","male"
"Chandler","male"
"Francis","male"
"Lester","male"
"Arch","NA"
"Mine","NA"
"Harold","male"
"Ed","male"
"John","male"
"Kenneth","male"
"D.","NA"
"Charles","male"
"Herbert","male"
"Brownie","NA"
"Sonny","male"
"Guy","male"
"Jean","male"
"Peggy","female"
"Rolf","male"
"Jack","male"
"Mitch","male"
"Hedy","female"
"Lester","male"
"nelson","male"
"John","male"
"Willy","male"
"Bruce","male"
"York","NA"
"H.","NA"
"John","male"
"Mark","male"
"Calvin","male"
"Lynn","female"
"Levi","male"
"Paul","male"
"Utilitarian","NA"
"Virginia","female"
"Hail","NA"
"Sally","female"
"Changing","NA"
"Turkey","NA"
"Eleanor","female"
"Evelyn","female"
"Kee","male"
"Alicia","female"
"Joann","female"
"All","NA"
"Catholic","NA"
"Joseph","male"
"Sarah","female"
"Steve","male"
"George","male"
"Rebecca","female"
"Lucy","female"
"N.A.","NA"
"Otis","male"
"Charles","male"
"R.","NA"
"Albert","male"
"Frank]","NA"
"Thomas","male"
"George","male"
"Benjamin","male"
"Joseph","male"
"Fortyniner","NA"
"Sylvester","male"
"Joining","NA"
"Phillip","male"
"Daniel","male"
"John","male"
"Edward","male"
"John","male"
"Joel","male"
"Welshman","NA"
"Charles","male"
"Bishop","male"
"William","male"
"Benjamin","male"
"Privates","NA"
"Majors","NA"
"John","male"
"Samuel","male"
"H.","NA"
"John","male"
"Mirza","male"
"Amos","male"
"James","male"
"Mary","female"
"Daniel","male"
"Mary","female"
"Charles","male"
"Ruth","female"
"James","male"
"Nicholas","male"
"John","male"
"W.","NA"
"John","male"
"Aylett","NA"
"E.","NA"
"George","male"
"FRED","male"
"Robert","male"
"Christina","female"
"Paul","male"
"Paul","male"
"William","male"
"Chaplain","NA"
"Marie","female"
"Christine","female"
"Alan","male"
"R.","NA"
"Marian","female"
"Paul","male"
"Ralph","male"
"Adam","male"
"Hazel","female"
"David","male"
"Branch","male"
"Zeke","male"
"Thurgood","NA"
"Charles","male"
"Sol","female"
"Marion","female"
"Robert","male"
"W.","NA"
"Harmon","male"
"Wallace","male"
"J.","NA"
"LeRoy","male"
"Allen","male"
"Bernhard","NA"
"Apostles","NA"
"Daniel","male"
"Finding","NA"
"Benner","male"
"George","male"
"Mary","female"
"H.","NA"
"Martha","female"
"Thomas","male"
"Robert","male"
"Rosa","female"
"Mary","female"
"N.","NA"
"Ruby","female"
"Laura","female"
"Christian","male"
"Helen","female"
"Beauty","female"
"Enemy","NA"
"William","male"
"Bishop","male"
"Steven","male"
"John","male"
"Thomas","male"
"Merchant","NA"
"Daniel","male"
"Bishop","male"
"John","male"
"John","male"
"Woodville","NA"
"Kill","NA"
"John","male"
"William","male"
"Jack","male"
"Walter","male"
"Marie","female"
"Russell","male"
"Gloria","female"
"Thomas","male"
"Dale","male"
"Don","male"
"George","male"
"George","male"
"Dick","male"
"Rocco","male"
"Alden","male"
"Douglas","male"
"Spencer","male"
"Alben","male"
"Helen","female"
"Lloyd","male"
"Russell","male"
"Sims","NA"
"Memphis","male"
"Wesley","male"
"Jack","male"
"Gwen","female"
"Dorothy","female"
"Julia","female"
"Wilworth","NA"
"Sego","NA"
"Yukus","NA"
"Francisco","male"
"Victoriano","male"
"Frank","male"
"Guy","male"
"Thomas","male"
"William","male"
"F.","NA"
"Gunners","NA"
"S.S.","NA"
"Harold","male"
"Jack","male"
"Machinist","NA"
"ChiefWater","NA"
"Gordon","male"
"Carl","male"
"Bill","male"
"Henry","male"
"Daniel","male"
"Ray","male"
"Vance","male"
"Ranger","male"
"Vernon","male"
"Austen","male"
"Max","male"
"Christian","male"
"Chaplain","NA"
"Albert","male"
"Max","male"
"Humphrey","NA"
"Conrad","male"
"J.","NA"
"Suekichi","NA"
"Suyekami","NA"
"Kiyohiko","NA"
"Carl","male"
"Daniel","male"
"Jack","male"
"Marjorie","female"
"Rex","male"
"Freda","female"
"Max","male"
"Gordon","male"
"Ben","male"
"Bob","male"
"Betty","female"
"Louis","male"
"Nick","male"
"Lily","female"
"John","male"
"Sgt","NA"
"Mike","male"
"Sam","male"
"Frank","male"
"Howard","male"
"Charles","male"
"Pete","male"
"Pfc","NA"
"Batista","NA"
"Pete","male"
"Scott","male"
"Elliott","male"
"Chris","male"
"R.","NA"
"Theo","male"
"Ruby","female"
"John","male"
"R.","NA"
"Democracy","NA"
"James","male"
"Phillip","male"
"Grant","male"
"Apostle","NA"
"Lawrence","male"
"Todd","male"
"Martha","female"
"Kenneth","male"
"Marianne","female"
"David","male"
"Bluff","NA"
"Alexander","male"
"James","male"
"Richard","male"
"William","male"
"David,","NA"
"Ezra","male"
"Benjamin","male"
"Nancy","female"
"Claris","NA"
"Harriet","female"
"Alanson","NA"
"Cynthia","female"
"Cynthia","female"
"Joseph","male"
"valley","NA"
"Mary","female"
"Cynthia","female"
"David","male"
"Justin","male"
"Janette","female"
"Samuel","male"
"Mormon","NA"
"E.","NA"
"Uintah","NA"
"Thomas","male"
"Myton","NA"
"William","male"
"Peter","male"
"John","male"
"Alex","male"
"P.","NA"
"Sun","female"
"Clear","NA"
"E.","NA"
"Bridger","male"
"Jesse","male"
"Philip","male"
"Henry","male"
"Henry","male"
"George","male"
"B.","NA"
"Esau","male"
"George","male"
"Susan","female"
"Florence","female"
"George","male"
"Arthur","male"
"the","NA"
"Guy","male"
"T.B.","NA"
"Louise","female"
"D.A.","NA"
"Daniel","male"
"Jacob","male"
"Mark","male"
"Cleo","female"
"Mary","female"
"Town","NA"
"Mary","female"
"Mary","female"
"Mary","female"
"Henry","male"
"Sarah","female"
"Alma","female"
"Annie","female"
"Donald","male"
"William","male"
"Fannie","female"
"Mary","female"
"Isaiah","male"
"Richard","male"
"Elizabeth","female"
"Walter","male"
"Louisa","female"
"Franklin","male"
"Lovinnia","NA"
"Frances","female"
"William","male"
"Edwin","male"
"John","male"
"A.","NA"
"Walter","male"
"Leo","male"
"Charles","male"
"Jack","male"
"W.W.","NA"
"Mary","female"
"Fuller","NA"
"Adonis","male"
"Town","NA"
"I.O.","NA"
"W.","NA"
"H.","NA"
"H.E.","NA"
"George","male"
"Jed","male"
"Franklin","male"
"Bernhard","NA"
"Charles","male"
"Edward","male"
"Joseph","male"
"F.K.","NA"
"Willard","male"
"Mark","male"
"Monte","male"
"Mark","male"
"Clinton","male"
"Margaret","female"
"Supervisor","NA"
"Leatham","NA"
"J.H.","NA"
"F.S.","NA"
"A.G.","NA"
"Luella","female"
"Earl","male"
"James","male"
"a","NA"
"Alexander","male"
"Antebellum","NA"
"Albert","male"
"Andrew","male"
"Charles","male"
"George","male"
"Hugh","male"
"Stephen","male"
"Leonard","male"
"Raul","male"
"Lori","female"
"Sebastian","male"
"Karen","female"
"Martin","male"
"Frank","male"
"Francis","male"
"David","male"
"Dan","male"
"B.","NA"
"Anne","female"
"Yolanda","female"
"hunt","NA"
"Elliot","male"
"STEPHEN","male"
"Dimmick","NA"
"Josiah","male"
"Joseph","male"
"Stanford","male"
"Kathryn","female"
"John","male"
"Ron","male"
"Koosharem","NA"
"Kanosh","NA"
"Viewing","NA"
"Robert","male"
"Albert","male"
"Jane","female"
"Anson","male"
"Silas","male"
"Anson","male"
"Frederick","male"
"Superintendent","NA"
"Grand","NA"
"Samuel","male"
"J.C.","NA"
"Engineer","NA"
"Ferramorz","NA"
"J.W.","NA"
"John","male"
"Wanda","female"
"Liberty","female"
"Albert","male"
"O.","NA"
"William","male"
"Jessie","female"
"Arthur","male"
"Historian","NA"
"Julene","female"
"Lenora","female"
"Mary","female"
"Ida","female"
"Campfire","NA"
"Joseph","male"
"T.","NA"
"Classy","NA"
"Busy","NA"
"Merry","female"
"The","NA"
"Little","male"
"Chester","male"
"Helen","female"
"Dorothy","female"
"Marlene","female"
"Willem","male"
"Elizabeth","female"
"Dutch","male"
"W.","NA"
"J.T.","NA"
"Bikuben","NA"
"Bastiaan","NA"
"Chester","male"
"Telegrammen","NA"
"Mahatma","NA"
"Faithful","NA"
"De","male"
"De","male"
"Jan","male"
"Industrie","NA"
"Nederlandsche","NA"
"Bieman","NA"
"Evert","male"
"Ons","NA"
"Bishop","male"
"J.H.","NA"
"Wien","NA"
"Nicholas","male"
"Herman","male"
"Vergeet","NA"
"Het","NA"
"Haar","NA"
"Herman","male"
"William","male"
"Burnell","male"
"Directors","NA"
"D.","NA"
"William","male"
"William","male"
"J.","NA"
"Thomas","male"
"Lars","male"
"Peter","male"
"William","male"
"Worm","NA"
"John","male"
"Joseph","male"
"Frank","male"
"Lamont","male"
"Fred","male"
"Robert","male"
"Carl","male"
"Robert","male"
"Len","male"
"R.G.","NA"
"Allan","male"
"E.A.","NA"
"E.","NA"
"Robert","male"
"Francis","male"
"Esther","female"
"Mary","female"
"Dudley","male"
"Ashton","male"
"Frances","female"
"Mary","female"
"John","male"
"Walter","male"
"Bishop","male"
"Louisa","female"
"William","male"
"David","male"
"George","male"
"J.","NA"
"E.","NA"
"Andrew","male"
"John","male"
"George","male"
"Quong","NA"
"Mliss","NA"
"Clerk","NA"
"Ah","NA"
"the","NA"
"Yee","male"
"Nayan","male"
"Ah","NA"
"Elias","male"
"Jim","male"
"Charles","male"
"Ah","NA"
"Wing","NA"
"Ching","NA"
"Wong","NA"
"Franklin","male"
"Ethelbert","NA"
"Flora","female"
"Rabbi","NA"
"Jake","male"
"George","male"
"Elsewhere","NA"
"Prayer","female"
"Morning","female"
"Sarah","female"
"Fannie","female"
"Nellie","female"
"Ellen","female"
"Lucy","female"
"Common","NA"
"Gerald","male"
"Wayne","male"
"Abraham","male"
"I.","NA"
"Defying","NA"
"R.","NA"
"Harmon","male"
"Ray","male"
"RAY","male"
"Nephi","male"
"Frank","male"
"Wesley","male"
"Joseph","male"
"Alden","male"
"John","male"
"Bertha","female"
"Sara","female"
"Dane","male"
"Florence","female"
"Joseph","male"
"Ellen","female"
"the","NA"
"John","male"
"Emigrant","NA"
"J.D.T.","NA"
"W.W.H.","NA"
"Mary. ","NA"
"James","male"
"William","male"
"Charles","male"
"Steven","male"
"E.V.","NA"
"William","male"
"Charles","male"
"John","male"
"A.J.","NA"
"Andrew","male"
"John","male"
"Notwithstanding","NA"
"Horace","male"
"John","male"
"Donald","male"
"Larry","male"
"Paul","male"
"Mark","male"
"Claude","male"
"Paul","male"
"La","female"
"Duffy","NA"
"H.","NA"
"Johnny","male"
"Cesare","NA"
"Francesco","male"
"Yella","NA"
"Sportswriter","NA"
"Maka","NA"
"222","NA"
"Pete","male"
"Oscar","male"
"Rudy","male"
"Frank","male"
"Fred","male"
"Eugene","male"
"Frank","male"
"Les","male"
"Fred","male"
"Bob","male"
"Billy","male"
"Charlie","male"
"Walter","male"
"Bonnie","female"
"Jimmie","male"
"Maye","NA"
"Frank","male"
"John","male"
"Jackie","male"
"Jack","male"
"Lynn","female"
"Tom","male"
"Rhett","male"
"Chavez","male"
"Bart","male"
"Dean","male"
"Max","male"
"Joe","male"
"Tommy","male"
"Spike","NA"
"Richard","male"
"Bob","male"
"John","male"
"Bill","male"
"Bob","male"
"Jim","male"
"Donnie","male"
"Buzzy","NA"
"Don","male"
"Butch","male"
"Ron","male"
"Bill","male"
"Bob","male"
"Steve","male"
"Fred","male"
"Bobby","male"
"Duke","male"
"Billy","male"
"Glen","male"
"Len","male"
"Pat","male"
"Robert","male"
"John","male"
"Maynard","male"
"Memorial","NA"
"Reinhold","NA"
"Paul","male"
"John","male"
"Bishop","male"
"B.A.","NA"
"Sarah","female"
"William","male"
"1880","NA"
"Mary","female"
"Nellie","female"
"Mary","female"
"Maria","female"
"Kate","female"
"Sarah","female"
"Charlotte","female"
"Mary","female"
"Cordelia","female"
"Carrie","female"
"Ellen","female"
"Mary","female"
"Margaret","female"
"Julia","female"
"Westminster","NA"
"Johnathon","male"
"Tina","female"
"]","NA"
"F.","NA"
"M.","NA"
"Thomas","male"
"Lizzie","female"
"Frank","male"
"Lola","female"
"Frances","female"
"Ethylene","NA"
"Dorothy","female"
"Alice","female"
"Junius","male"
"Dilworth","NA"
"Joan","female"
"L.","NA"
"O.","NA"
"Dolores","female"
"Grace","female"
"Ralph","male"
"Genet","NA"
"Genet","NA"
"Dorothy","female"
"F.G.","NA"
"Mabel","female"
"bald","NA"
"Gary","male"
"Stephen","male"
"Robert","male"
"Bryce","male"
"Isaac","male"
"J.","NA"
"Albert","male"
"Raphael","male"
"Archuleta","NA"
"Ramon","male"
"J.","NA"
"Charles","male"
"Welsh","NA"
"Toribio","male"
"William","male"
"Thomas","male"
"John","male"
"Peter","male"
"Boniface","NA"
"John","male"
"Bertrin","NA"
"J.","NA"
"Helena","female"
"Mary","female"
"Will","male"
"David","male"
"Dale","male"
"Rhea","female"
"Mabel","female"
"Ernest","male"
"David","male"
"Bros","NA"
"Chas","male"
"George","male"
"Will","male"
"Rhea","female"
"Harriet","female"
"Ellis","male"
"Capitol","NA"
"Grandfather","NA"
"Great","NA"
"Mary","female"
"Jed","male"
"Lizzie","female"
"Bishop","male"
"the","NA"
"Fae","female"
"Billy","male"
"Coyote","NA"
"Walt","male"
"Twin","NA"
"Dan","male"
"Hattie","female"
"Cal","male"
"Charles","male"
"Sidney","female"
"Elias","male"
"Dena","female"
"George","male"
"Leo","male"
"Richard","male"
"Caineville","NA"
"Often","NA"
"Elijah","male"
"Elsie","female"
"Pony","NA"
"Samuel","male"
"Frederick","male"
"W.","NA"
"LeVerl","NA"
"Otto","male"
"Bob","male"
"Frank","male"
"Harry","male"
"Kearns","NA"
"Pete","male"
"Bob","male"
"John","male"
"Harry","male"
"Sierra","female"
"John","male"
"Dave","male"
"John","male"
"Telegraph","NA"
"R.","NA"
"J.","NA"
"C.","NA"
"Frank","male"
"Charles","male"
"Samuel","male"
"J.","NA"
"J.","NA"
"Frank","male"
"M.","NA"
"J.","NA"
"Henry","male"
"Earl","male"
"E.","NA"
"B.","NA"
"Will","male"
"Charlie","male"
"Jim","male"
"Edward","male"
"Rachael","female"
"Critchfield","NA"
"Lewis","male"
"Ralph","male"
"Gene","male"
"Joseph","male"
"Alzina","NA"
"Frank","male"
"Lucky","male"
"Venola","NA"
"Franklin","male"
"William","male"
"Jim","male"
"Tom","male"
"Uva","NA"
"jack","male"
"Eugene","male"
"Jerome","male"
"Lamont","male"
"Apostles","NA"
"Wilby","NA"
"David","male"
"John","male"
"W.","NA"
"Dilworth","NA"
"Welby","NA"
"Fred","male"
"Philip","male"
"Haven","female"
"Clair","female"
"Apostle","NA"
"Rulon","male"
"Thomas","male"
"Wilby","NA"
"Presidents","NA"
"Robert","male"
"Reynolds","male"
"Press","NA"
"Glenn","male"
"Tom","male"
"A.","NA"
"Stewart","male"
"Karen","female"
"Mark","male"
"Robert","male"
"Ronald","male"
"]","NA"
"Michael","male"
"Ronald","male"
"J.","NA"
"Donnell","male"
"Lynn","female"
"Carl","male"
"Joseph","male"
"Glyn","NA"
"Harold","male"
"Philip","male"
"D.","NA"
"Alexander","male"
"C.W.","NA"
"Peter","male"
"M.","NA"
"James","male"
"B.","NA"
"Middle","NA"
"Joshua","male"
"L.","NA"
"J.","NA"
"Walter","male"
"Levi","male"
"William","male"
"Henry","male"
"J.","NA"
"Superintendent","NA"
"Edgar","male"
"C.","NA"
"Historian","NA"
"C.","NA"
"M.Y.","NA"
"EILEEN","female"
"Hence","NA"
"James","male"
"cram","NA"
"Lyman","male"
"HYRUM","male"
"Steven","male"
"Mulberry","NA"
"Samuel","male"
"Albert","male"
"Log","NA"
"Oxford","NA"
"James","male"
"John","male"
"John","male"
"George","male"
"T.B.","NA"
"Gilbert","male"
"Rose","female"
"Edward","male"
"Jabez","male"
"Frank","male"
"A.K.","NA"
"E.","NA"
"John","male"
"STEVEN","male"
"A.","NA"
"Ernst","male"
"Hillary","female"
"Larry","male"
"Robert","male"
"Foster","male"
"Benjamin","male"
"Historian","NA"
"Verl","NA"
"Anthony","male"
"Joyce","female"
"M.","NA"
"Alvin","male"
"Gib","NA"
"Jean","male"
"Stephen","male"
"Bryon","male"
"Henry","male"
"Kalle","female"
"Oskari","NA"
"Herman","male"
"Lezzie","NA"
"Alexander","male"
"Samuel","male"
"Etta","female"
"Susie","female"
"Hilma","NA"
"Vilhelmina","NA"
"John","male"
"Jastina","NA"
"Mat","NA"
"Mat","NA"
"Ida","female"
"Walter","male"
"John","male"
"Mary","female"
"John","male"
"Voluntine","NA"
"Fred","male"
"Andrew","male"
"James","male"
"Eugene","male"
"James","male"
"William","male"
"William","male"
"W.","NA"
"Mary","female"
"A.","NA"
"Edward","male"
"Alex","male"
"W.","NA"
"William","male"
"Edwin","male"
"Nicholas","male"
"Dick","male"
"Miss","NA"
"Elizabeth","female"
"W.","NA"
"Ida","female"
"Mary","female"
"Kaisa","female"
"Aina","female"
"Thomas","male"
"Coal","male"
"Iron","NA"
"the","NA"
"Gomer","NA"
"David","male"
"William","male"
"James","male"
"Superintendent","NA"
"William","male"
"A.","NA"
"William","male"
"George","male"
"A.","NA"
"Superintendent","NA"
"George","male"
"Jacob","male"
"H.","NA"
"Joseph","male"
"Henry","male"
"Infant","female"
"Marguerite","female"
"Jean","male"
"Daniel","male"
"Gioanna","NA"
"Marianne","female"
"Marie","female"
"Philippe","male"
"Daniel","male"
"the","NA"
"BarthGlemy","NA"
"John","male"
"Joseph","male"
"Daniel","male"
"Wilham","NA"
"Louis","male"
"Only","NA"
"Elva","female"
"Sarah","female"
